,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
6,2-s2.0-1042302427,79,79,"Magrath M.J.L., Brouwer L., Van Petersen A., Berg M.L., Komdeur J.",6602078531;6603946917;7801338943;7202002916;7007129997;,"Breeding behaviour and ecology of the sexually size-dimorphic brown songlark, Cinclorhamphus cruralis",2003,Australian Journal of Zoology,10.1071/ZO03034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1042302427&doi=10.1071%2fZO03034&partnerID=40&md5=aa2263e235d4e6921663be4c2a2f4f69,"The Australian endemic brown songlark, Cinclorhamphus cruralis, is one of the most sexually size-dimorphic of all birds, and yet its breeding ecology remains poorly documented. Here we redress this situation by describing the breeding activities of brown songlarks over three years (1998-2000) in the semi-arid grasslands of south-western New South Wales. Study populations of this nomadic species were selected in late August of each year on the basis of high adult abundance. Adult males at these sites were, on average, 2.3 times heavier than females. Over the three seasons, nesting activities started in early to late August and continued until early November or December. Males were highly polygynous and, on average, occupied territories of about 4.0 ha. Nests were well concealed at the base of small shrubs and grass tussocks or in thick herbage. Clutches ranged in size from 2 to 5 eggs (mean 3.2) and were incubated exclusively by the female for 11-13 days (mean 12.1). Nestlings received a range of invertebrate prey, mainly from the female, for 10-14 days (mean 11.5) before leaving the nest. Only 17% of nesting attempts were estimated to be successful, and each of these nests produced an average of 2.7 fledglings. Predators, including foxes, Vulpes vulpes, and brown snakes, Pseudonaja textilis, were the main cause of nest failure. Some females produced replacement clutches following nest failure, while others laid second clutches after the success of an earlier brood. We speculate that extreme size dimorphism has evolved in this species because (i) males compete physically for breeding territories, and (ii) habitat heterogeneity and excellent visibility of their surroundings allow some males to defend territories of sufficient size to support nesting by multiple females.",Article,Scopus,0.79665272,NA,?,NA,NA,5,?,5,80,NA
54,2-s2.0-35448978274,10,10,"Tindall S.D., Ralph C.J., Clout M.N.",22939641800;7005600533;7003878221;,Changes in bird abundance following common Myna control on a New Zealand island,2007,Pacific Conservation Biology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35448978274&partnerID=40&md5=a5eed386ec8b68abb3eb5d9c4538d228,"We censused landbird populations on a small island during a year of intense trapping of the Common Myna Acridotheres tristis. We successfully removed mynas on Moturoa Island, Bay of Islands, with populations on the island decreasing in most areas, while holding steady on other, nearby islands where no trapping was conducted. The populations of many other bird species increased coincidently with the removal of mynas. This was most notable in the Tui Prosthemadera novaeseelandiae, Grey Warbler Gerygone igata, and Blackbird Turdus merula. Of 60 species-route comparisons, we found that 23 (38%) increased, 33 (55%) had no change, and only four (7%) decreased. The relative role of rats Rattus spp. and succession is also discussed. The historical decline of many species in the North Island of New Zealand may have been related to the concomitant increase of the myna, and control of this species may be warranted in some cases, especially where restoration of the native fauna is the objective.",Article,Scopus,0.794660368,0,0,NA,10,5,0,5,11,NA
85,2-s2.0-67650960918,14,14,"Cao L., Tang S., Wang X., Barter M.",35241965900;57199260000;55619294297;24538476200;,The importance of eastern China for shorebirds during the non-breeding season,2009,Emu,10.1071/MU08051,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650960918&doi=10.1071%2fMU08051&partnerID=40&md5=d08a3bedf74b91d9a0a0b0c20bf6b710,"China is located centrally in the East AsianAustralasian Flyway, and a large proportion of the migratory shorebird population of the Flyway uses its extensive wetlands during migration. However, little is known about the abundance and distribution of shorebirds in China during the non-breeding season. In the non-breeding seasons of 200203 to 200607 we surveyed shorebirds in coastal and inland areas of eastern China, covering an estimated 2500km of inland waterways and 3500km of coastline. We document the abundance and distribution of the main species of shorebirds occurring in the region during the non-breeding season, and present the first population estimates for this period, discuss the accuracy of published population estimates of the Flyway, and describe extensions of range of some species. The total shorebird population in eastern China during the non-breeding season is likely to exceed 1million birds. There were sufficient data for satisfactory population estimates to be made for six of the 27 different species encountered during the surveys (Pied Avocet, Recurvirostra avosetta; Grey Plover, Pluvialis squatarola; Kentish Plover, Charadrius alexandrinus; Eurasian Curlew, Numenius arquata; Spotted Redshank, Tringa erythropus; and Dunlin, Calidris alpina), and suggestions are made for reviews of the population estimates in the Flyway of four of these species and of the Eurasian Oystercatcher (Haematopus ostralegus), one of the less common species encountered. The new distributional data obtained extend the non-breeding ranges for nine species and it is believed that the Common Redshank (Tringa totanus) is not as widely distributed in eastern China as previously suggested. © 2009 Royal Australasian Ornithologists Union.",Article,Scopus,0.790099593,1,1,NA,10,10,1,5,15,NA
82,2-s2.0-67349220382,110,110,"Ma Z., Wang Y., Gan X., Li B., Cai Y., Chen J.",35253939400;7601486578;35901909300;36917278500;25947330600;7501879668;,"Waterbird population changes in the wetlands at chongming dongtan in the yangtze river estuary, China",2009,Environmental Management,10.1007/s00267-008-9247-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349220382&doi=10.1007%2fs00267-008-9247-7&partnerID=40&md5=28bc0db0ceabfebc4e0ff5069cd5547a,"We studied the changes in wetland habitats and waterbird communities between the 1980s and the 2000s at Chongming Dongtan, a Ramsar site in the Yangtze River estuary, an ecologically important region. This region is an important stopover site for shorebirds along the East Asian-Australasian flyway and is extensively used by waterfowl. A net loss of 11% of the wetland area was estimated during study periods at Chongming Dongtan. The change was dependent on wetland types: while the area of artificial habitats such as paddy fields and aquacultural ponds more than doubled, more than 65% of natural habitats including sea bulrush (Scirpus mariqueter) and common reed (Phragmites australis) marshes were lost over the two decades. An exotic plant species introduced from North America, smooth cordgrass (Spartina alterniflora), occupied 30% of the vegetated intertidal zone by the 2000s. Although waterbird species richness did not change between the 1980s (110) and the 2000s (111), 13 species found in 1980s were replaced by 14 newly recorded species. Moreover, there were more species with declining trends (58) than with increasing trends (19). The population trends of species were affected by residential status and habitat types. Transients, wintering migrants, and habitat specialists were more likely to show declining trends compared to those breeding at Dongtan (including year-round and summer residents) and habitat generalists. Furthermore, species associated mainly with natural wetlands were more likely to decline than those associated mainly with artificial wetlands. These patterns suggest that the loss and change of wetland habitats at Chongming Dongtan adversely affected local population dynamics and might have contributed to the global decline of some waterbird species. Because Chongming Dongtan provides stopover and wintering habitats for many migratory waterbirds, protection and restoration of natural wetlands at Chongming Dongtan are urgently needed. © 2008 Springer Science+Business Media, LLC.",Article,Scopus,0.786291044,NA,1,NA,NA,10,1,10,111,NA
4,2-s2.0-0036943681,27,27,"Bunce A., Norman F.I., Brothers N., Gales R.",6603599727;7003265642;6701457610;7004696738;,Long-term trends in the Australasian gannet (Morus serrator) population in Australia: The effect of climate change and commercial fisheries,2002,Marine Biology,10.1007/s00227-002-0838-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036943681&doi=10.1007%2fs00227-002-0838-1&partnerID=40&md5=bb4d7173fb5bdb0c31607afdc2b51012,"The Australasian gannet (Morus serrator) population has increased considerably over the past century, both in New Zealand and Australia. Since 1980, the population in Australian waters has increased threefold, from 6,600 breeding pairs to approximately 20,000 pairs in 1999-2000, a rate of 6% per year. Reasons for the increase in the Australasian gannet population are poorly understood; here we consider the possible effects of recent fluctuations in climatic and oceanographic conditions, and changes in major local commercial fisheries. A significant trend towards more frequent, and stronger, El Niño Southern Oscillation events, warmer summer sea surface temperatures in Bass Strait, increased annual catches and catch per unit effort in the Victorian pilchard (Sardinops sagax) fishery and potential increased discarding of fisheries by catch may account for at least some of the observed increase in the Australasian gannet population. The potential interactive effects of these factors on prey distribution and abundance and consequently on gannet numbers are discussed.",Article,Scopus,0.768368245,NA,1,NA,NA,10,1,10,28,NA
42,2-s2.0-33846201233,58,58,"Gardner J.L., Heinsohn R.G.",7403051897;7004031481;,Probable consequences of high female mortality for speckled warblers living in habitat remnants,2007,Biological Conservation,10.1016/j.biocon.2006.10.040,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846201233&doi=10.1016%2fj.biocon.2006.10.040&partnerID=40&md5=402fd5e581315eb6c16934d54085ae73,"The effects of habitat fragmentation on the Australian avifauna have been widespread with species richness and abundance declining with reduced remnant size and habitat quality and increased habitat isolation. The speckled warbler, Chthonicola sagittata is one species from the highly fragmented temperate woodlands of eastern Australia that has declined across its range and populations that remain appear to be patchily distributed in habitat remnants. Specific causes of decline are unknown but several aspects of its biology make the species particularly vulnerable to decline in fragmented landscapes. Here, we analyse survey data (presence/absence) of speckled warblers in a large sample of habitat remnants from three regions to identify patterns of occupancy. We explore the effects of patch size on extinction risk using population viability analyses (PVA) and detailed demographic data from a behavioural study of individuals in the Australian Capital Territory, south-eastern Australia. Patch size was a strong predictor of the persistence of speckled warblers in habitat remnants. High density populations had higher probabilities of persisting, and inclusion of an Allee effect during drought decreased the probability of persistence. In the absence of an Allee effect, only high density populations in patches greater than 300 ha and low density populations in patches greater than700 ha had more than an 80% probability of persisting over 100 years. The accelerating decrease in population persistence below approximately 200-400 ha suggests that small populations were particularly vulnerable to stochastic demographic and environmental events. Adult female mortality was the single most important factor in driving population extinction. Our PVA model predictions matched the survey data for the Australian Capital Territory region remarkably well, but failed to predict occupancy rates in remnants in other regions. Differences in occupancy patterns between regions may, however, have resulted from inbreeding depression. This study demonstrates both the strengths and limitations of PVA analysis. PVA can predict occupancy patterns with reasonable accuracy, given good demographic data, but data for one region cannot be used universally for all regions. We highlight the need for studies of demography in different regions to interpret regional patterns of occupancy and to identify mechanisms of decline in remnant habitat. © 2006 Elsevier Ltd. All rights reserved.",Article,Scopus,0.760896576,NA,?,Appears to focus on spatial rather than temporal dat,NA,10,?,10,59,NA
115,2-s2.0-85012294412,42,42,"Lee J.K., Chung O.-S., Park J.-Y., Kim H.-J., Hur W.-H., Kim S.-H., Kim J.-H.",54179448300;20435620900;57193274763;55486547400;55969716100;55971470200;57193279529;,"Effects of the Saemangeum Reclamation Project on migratory shorebird staging in the Saemangeum and Geum Estuaries, South Korea",2018,Bird Conservation International,10.1017/S0959270916000605,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012294412&doi=10.1017%2fS0959270916000605&partnerID=40&md5=09661f1ad2e9667693ea64a377c3173f,"The Saemangeum tidal flat, an important staging site for migratory shorebirds that travel the East Asian-Australasian (EAA) Flyway, was isolated from the eastern Yellow Sea in 2006 as part of a large-scale reclamation project. To gain a better understanding of the impacts that this reclamation has had on the long-distance migratory shorebirds that use the EAA Flyway, we examined the number of shorebirds visiting Saemangeum and three adjacent sites in the Geum Estuary (Yubu Island, the Janghang coastline, and the Geum River Channel) during the spring and fall prior to, and after, completion of the reclamation (2004-2013). A total of 48 shorebird species, including one Critically Endangered, three Endangered, and nine Near Threatened species, were observed over this period. Peak numbers of shorebirds recorded at sites in Saemangeum and the Geum Estuary following completion of the project were 74% below those recorded in 2004 and 2005, the years prior to reclamation activity. In Saemangeum, shorebird abundance declined by approximately 95% and 97.3% during the northward and southward migrations, respectively, as a result of reclamation. Although shorebird populations in the Geum Estuary increased by 5% and 20% during the northwards and southward migrations, respectively, these increases failed to offset the reduction in shorebird abundance in Saemangeum; overall, shorebird abundance at Saemangeum and the three adjacent sites in the Geum Estuary markedly declined over the reclamation period. Given the more favourable conditions of adjacent areas, sites in Saemangeum and the Geum Estuary no longer provide the habitat conditions necessary for long-distance migratory shorebirds. In order to improve habitat for staging migratory birds, we suggest that measures such as the conversion of an abandoned salt farm for use as roosting sites, the construction of artificial barriers to prevent human disturbance, and re-opening of the river-banks to facilitate water flow be implemented. © 2017 BirdLife International.",Article,Scopus,0.759114952,NA,1,human development consequences,NA,10,1,10,43,NA
68,2-s2.0-46849098963,90,90,"Michel P., Dickinson K.J.M., Barratt B.I.P., Jamieson I.G.",24463570800;7006010054;7003635404;7004916616;,Multi-scale habitat models for reintroduced bird populations: A case study of South Island saddlebacks on Motuara Island,2008,New Zealand Journal of Ecology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46849098963&partnerID=40&md5=186c5227d800865addad1d19765d556b,"Understanding resource selection by animals is important when considering habitat suitability at proposed release sites within threatened species recovery programmes. Multi-scale investigatory approaches are increasingly encouraged, as the patchy distribution of suitable habitats in fragmented landscapes often determines species presence and survival. Habitat models applied to a threatened New Zealand forest passerine, the South Island saddleback (Philesturnus carunculatus carunculatus), reintroduced to Ulva Island (Stewart Island) found that at landscape scale breeding pairs' preferences for sites near the coast were driven by micro-scale vegetation structure. We tested these results by examining models of breeding site selection by a reintroduced saddleback population on Motuara Island (Marlborough Sounds) at two scales: (1) micro-scale, for habitat characteristics that may drive breeding site selection, and (2) landscape scale, for variations in micro-scale habitat characteristics that may influence site colonisation in breeding pairs. Results indicated that birds on Motuara Island responded similarly to those on Ulva Island, i.e. birds primarily settled at the margins of coastal scrub and forest and later cohorts moved into larger stands of coastal forest where they established breeding territories. Plant species composition was also important in providing breeding saddleback pairs with adequate food supply and nesting support. However, Motuara Island birds differed in their partitioning of habitat use: preferred habitats were used for nesting while birds were foraging outside territorial boundaries or in shared sites. These differences may be explained because Motuara has a more homogeneous distribution of microscale habitats throughout the landscape and a highly bird-populated environment. These results show that resource distribution and abundance across the landscape needs to be accounted for in the modelling of density-bird-habitat relationships. In the search for future release sites, food (invertebrates and fruiting tree species) should be abundant close to available nesting sites, or evenly spread and available throughout the landscape. © New Zealand Ecological Society.",Article,Scopus,0.750988787,NA,0,NA,NA,10,0,10,91,NA
101,2-s2.0-79955451026,26,26,"Jenner B., French K., Oxenham K., Major R.E.",51665068700;56406155000;37108521700;7004446640;,"Population decline of the White-fronted Chat (Epthianura albifrons) in New South Wales, Australia",2011,Emu,10.1071/MU10038,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955451026&doi=10.1071%2fMU10038&partnerID=40&md5=a612961bd35f0d2d5d6a1c14942bda33,"Habitat modification through urbanisation and the alteration of the natural flows of rivers is a major contributor to the global decline of birds occupying specialist habitats. We measured the extent and pattern of change in range and relative abundance over 25 years of the White-fronted Chat, a small passerine that is predominantly found in saltmarsh. A particular focus of the study was the population in the Sydney region, which is now restricted to two locations in which we measured the response of birds to human disturbance. A significant decline of 65% in the reporting rate of White-fronted Chats was observed over the 25 years, with a decline of 44% over the last 10 years in New South Wales. Historical analysis of the White-fronted Chat in the Sydney region revealed a change in geographical distribution, with the current population now confined to only two of 56 former locations. Surveys of these locations concluded that in 2008, nine White-fronted Chats remained at Newington Nature Reserve and ∼20 at Towra Point Nature Reserve. Measurements of the distance at which foraging birds flushed from an approaching observer suggest that this species is more sensitive to human disturbance than other co-occurring species. This study documents the decline of a species listed in 2010 as vulnerable under the New South Wales Threatened Species Conservation Act 1995, and confirms the need for recovery planning to prevent the further loss of populations, particularly those in the highly urbanised coastal zone. © Royal Australasian Ornithologists Union 2011.",Article,Scopus,0.749100951,NA,1,NA,NA,10,1,10,27,NA
46,2-s2.0-33846864898,41,41,"Chan K., Dening J.",56015586800;15841468300;,"Use of sandbanks by terns in Queensland, Australia: A priority for conservation in a popular recreational waterway",2007,Biodiversity and Conservation,10.1007/s10531-005-6197-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846864898&doi=10.1007%2fs10531-005-6197-8&partnerID=40&md5=e73177220e866409d320e85f71017d2b,"Many terns (Laridae) from the northern hemisphere overwinter in Australia, but they are rarely covered comprehensively in bird counts in Australian coastal waterways. We conducted censuses over 3 years on terns in an increasingly popular recreational waterway at the northern end of Moreton Bay, known as Caloundra sandbanks, to provide the first overview of the relative abundance of non-breeding tern species on estuary-type sandbanks in Australia. The maximum number of birds counted was &gt; 43,000, of which over 90% belonged to six species of terns. The most abundant tern species was the common tern Sterna hirundo longipennis which reached &gt; 38,000 in one Austral summer. Other northern-breeding migrant terns were the white-winged black tern Chlidonias leucopterus ( &gt; 17,000) and the little tern S. albifrons sinensis ( &gt;11,000), which also breeds in Australia. These migrant terns arrived at Caloundra sandbanks at around late-October and a vast majority had departed by mid-April. Numbers were generally highest from late-December through to early-April. An additional three Australian-breeding terns of smaller population sizes frequented the sandbanks. Density of terns using the habitats could reach a peak of 600 ha-1 during the warmer months of the year, coinciding with peak human recreational activities. In light of the results, Caloundra sandbanks should be regarded as an Area of International Importance based on criteria contained in the Ramsar Convention. The situation at Caloundra sandbanks presents challenges to recreational and tourism issues, requiring review of traditional government priorities in the conservation of wetlands based primarily on waders. © 2006 Springer.",Article,Scopus,0.746256318,NA,1,NA,NA,10,1,10,42,NA
108,2-s2.0-84948186913,98,98,"Zhang Y., Jia Q., Prins H.H.T., Cao L., De Boer W.F.",55739759000;40861218700;7103333259;35241965900;7202844050;,Effect of conservation efforts and ecological variables on waterbird population sizes in wetlands of the Yangtze River,2015,Scientific Reports,10.1038/srep17136,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948186913&doi=10.1038%2fsrep17136&partnerID=40&md5=439375240c9f90481c3c3608c74afa86,"Forage quality and availability, climatic factors, and a wetland's conservation status are expected to affect the densities of wetland birds. However, the conservation effectiveness is often poorly studied. Here, using twelve years' census data collected from 78 wetlands in the Yangtze River floodplain, we aimed to understand the effect of these variables on five Anatidae species, and evaluate the effectiveness of the conservation measures by comparing population trends of these species among wetlands that differ in conservations status. We showed that the slope angle of a wetland and the variation thereof best explain the differences in densities of four species. We also found that the population abundances of the Anatidae species generally declined in wetlands along the Yangtze River floodplain over time, with a steeper decline in wetlands with a lower protection status, indicating that current conservation policies might deliver benefits for wintering Anatidae species in China, as population sizes of the species were buffered to some extent against decline in numbers in wetlands with a higher level protection status. We recommend several protection measures to stop the decline of these Anatidae species in wetlands along the Yangtze River floodplain, which are of great importance for the East Asian-Australasian Flyway. © 2015, Nature Publishing Group. All rights reserved.",Article,Scopus,0.745429513,NA,1,NA,NA,10,1,10,99,NA
