,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
149,2-s2.0-79952180379,201,201,"Tomasevic J.A., Hodum P.J., Estades C.F.",14036616100;6603135162;6603249467;,On the ecology and conservation of the critically endangered Masafuera Rayadito (Aphrastura masafuerae),2010,Ornitologia Neotropical,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952180379&partnerID=40&md5=b7b8d1c03cf248ac466a44e6c15772ff,"The Masafuera Rayadito (Aphrastura masafuerae) is a little known, critically endangered, endemic bird species of Alexander Selkirk Island, Juan Fernandez Archipelago, Chile. The last assessment reported a population as low as 140 individuals. Possible causes for its decline could be habitat loss and degradation, and potentially a lack of nest sites. We conducted a new population assessment using point counts and investigated habitat use patterns during the post-breeding season of 2006 and 2007. We also installed 81 nest boxes (in three areas) to study the species' breeding ecology and to increase potential nest sites. Our estimated mean rayadito abundance for 2006 was 0.54 ±0.19 ind/ha (mean ± SE, approximately 250 individuals in the southern area). We could not survey all the areas where the rayadito might be found, but extrapolating to a conservative estimate of potential habitat of 1000 ha we estimate a total population size of 500 individuals (148-932, Cl 95%). We found a significant positive relationship between number of rayaditos and canelo (Drymis confertifolia) cover (GLM Poisson, P = 0.045), with canelo coverage approximately 8% of the southern area. A year after establishment, seven out of 42 boxes (southern group) had been occupied: three complete and four incomplete nests. All three complete nests had a supporting structure (1042.99 ± 18.16 cm3) of canelo and tree-fern (Dicksonia externa) rootlets and a soft cup (313.68 ± 112.08 cm3) of petrel (Pterodroma externa and P. longirostris) feathers. Our results showed rayadito population levels similar to what was found in the late 1980s, although the species still faces considerable threats. The probability of box occupation was not affected by tree diameter or box placement height. These results suggest that canelo trees and nest boxes could be used in the restoration of the rayadito habitat. Accepted 19 October 2010. © The Neotropical Ornithological Society.",Article,Scopus,0.828935851,NA,1,methods across years?,NA,5,1,5,202,NA
65,2-s2.0-0242575066,79,79,"Ballard G., Geupel G.R., Nur N., Gardali T.",7003323790;6602933358;6701664965;6602499067;,"Long-term declines and decadal patterns in population trends of songbirds in western North America, 1979-1999",2003,Condor,10.1650/7131,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242575066&doi=10.1650%2f7131&partnerID=40&md5=ba966ce94e32fb0fb8391cc916a348a9,"We analyzed population trends from a constant-effort mist-netting study conducted in central coastal California during the autumns of 1979-1999. Of 31 taxa captured in sufficient numbers, 16 underwent statistically significant declines and none increased. Twice as many species declined from 1989-1999 as compared to 1979-1989. Overall, our results were similar to those of regional Breeding Bird Surveys determined for the same species during the same period. In an attempt to identify possible causes for trends, we grouped species by various life-history categories including nest height, nest type, likelihood of cowbird parasitism, wintering location, winter food preference, and tolerance for human presence on the breeding grounds. All groups underwent significant declines, although high nesters, common cowbird hosts, and Neotropical migrants declined faster than their respective counterparts. While life-history attributes explained differences in trends between groups, there was significant heterogeneity of trends within groups. Capture rates of certain species and groups appeared to be affected by various climate variables, and accelerating declines since 1990 may reflect effects of large-scale climate cycles, particularly on long-distance migrants. We suggest that long-term population trajectories of songbird populations across North America may be better understood in the context of the Pacific Decadal Oscillation. Interpretation of our results is, in some cases, problematic due to the complex interaction of methodological limitations and environmental variables, especially habitat change on the study site. We recommend the use of multiple methods and multiple sites for monitoring trends in songbird population abundance during fall migration.",Article,Scopus,0.828572215,NA,1,NA,NA,5,1,5,80,NA
218,2-s2.0-85013103838,170,170,"Hahn I., Römer U., Soto G.E., Baumeister J., Vergara P.M.",7006759568;6603763705;55566214500;55855794500;57190300179;,"Diversity, biogeography, abundance, and conservation of the birds of Mocha Island National Reserve, Chile",2016,Vertebrate Zoology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013103838&partnerID=40&md5=70196208b3357d11f25219183889ef03,"The avifauna of Mocha Island is analysed according to species richness, habitat use, and reproductive status, and the first quantitative population estimates of forest landbirds are presented basing on unbiased survey data as a basis for conservation. We recorded a total of 100 species, including non-breeders. Among all recorded taxa, landbirds (n = 48 spp. or 48 %) exhibit higher species numbers when compared to shore- and seabirds (38), and freshwater birds (14). Within the documented breeding avifauna (n = 54 spp.) landbirds take an even relative higher value, amounting to 88 % (or 42 spp.). Austral and Neotropical species are most numerous within the landbird assemblage, reflecting the closest biogeographical realm. When comparing different Chilean avifaunas, southern mainland ecosystems show the highest landbird richness (90), followed by Chiloe Island (61), Mocha Island (42), and remote Juan Fernandez Islands (11). From line transects surveyed, 884 bird individuals belonging to 18 resident forest landbird species were recorded (averaging 10.3 ind/ha). We calculated the total population size of forest landbirds in the reserve (2300 ha) being 23,681 individuals. Two of the three endemic taxa (Mocha Rayadito and Mocha Chucao) show relatively high population sizes of about 4,100 and 3,700 individuals, respectively. The Mocha Thrush shows a population of about 670 individuals in forests, but is equally abundant in anthropogenic pastures around. Future conservation management of Mocha Island should consider richness, composition, and abundance of landbirds reported in this study, with emphasis on breeding ecology of the three mentioned endemics. Priority should be put on controlling illegal timber extraction, bird hunting and chick collecting, as well as on sensitization of local people to avoid introducing alien species. © Senckenberg Gesellschaft für Naturforschung, 2016.",Article,Scopus,0.826980713,NA,0,NA,NA,10,0,10,171,NA
11,2-s2.0-0030422765,37,37,"Villard M.-A., Maurer B.A.",7003382424;7102328547;,Geostatistics as a tool for examining hypothesized declines in migratory songbirds,1996,Ecology,10.2307/2265654,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030422765&doi=10.2307%2f2265654&partnerID=40&md5=b396bd919c25a9908081a44eac2412f5,"Data from the North American Breeding Bird Survey (BBS) indicate significant declines in the populations of several species of songbirds, including several Neotropical migrants. These declines have been attributed to habitat destruction and fragmentation on the breeding grounds, in strategic migratory stopover sites, and on the wintering grounds. Using BBS data from the 1967-1989 period and universal kriging, we produced maps of abundance change for two declining species of wood warblers to test hypothetical spatial scenarios of decline over entire breeding ranges. These species were the Cerulean Warbler (Dendroica cerulea) and the Prairie Warbler (D. discolor). We found considerable variability in the location of areas of decline when comparing successive 5-yr periods. In some comparisons, areas of decline were concentrated in the centers of abundance of these species, and in others, they were scattered throughout their range. We also found that the direction and intensity of population trends was quite sensitive to the methods used for calculating abundance. Our results indicate that, even for species where significant longterm declines have been reported, considerable variation exists in the direction of abundance change, both geographically and temporally. Although most of the long-term declines reported in particular species at local and regional scales are undeniable, gaps in our knowledge still prevent us from incorporating these trends into a global model of the annual cycle of Neotropical migrants.",Article,Scopus,0.824104064,NA,1,NA,NA,10,1,10,38,NA
30,2-s2.0-0033131247,184,184,Robinson S.K.,7402674040;,Population dynamics of breeding Neotropical migrants in a fragmented Illinois landscape,1999,NCASI Technical Bulletin,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033131247&partnerID=40&md5=19f047a6e555a3d7dcf0aaa58828bb18,"Several lines of evidence suggest that an archipelago of small (<70 ha) woodlots in central Illinois is a population sink for most breeding Neotropical migrants. Although the three intensively studied woodlots were small (14-65 ha), they contained several species that are considered area-sensitive elsewhere in their range, including the worm-eating warbler (Helmitheros vermivorus) and ovenbird (Seiurus aurocapillus). Populations of six Neotropical migrants declined by at least 50% and none increased by more than 10% during the five years (1985-1989) of the study. Mist-net data suggest very low (ca. 15%) return rates of adults between years with only a small core of adults returning year after year. Data on nesting success indicate that most nests fail because of high predation rates (ca. 80% of open cup nests) and brood parasitism (ca. 76% of nests of Neotropical migrants) by the omnipresent, abundant brown-headed cowbird (Molothrus ater). Parasitized nests with more than one cowbird egg were the rule rather than the exception, and contained an average of 3.3 cowbird eggs for Neotropical migrants. Wood thrush (Hylocichla mustelina) nests averaged nearly four times as many cowbird eggs as host eggs (4.6 vs. 1.2). Ground-nesting species such as the ovenbird and Kentucky warbler (Oporornis formosus) appear to be less susceptible to brood parasitism than shrub-nesting species. Midsummer mist-net data also showed little evidence of reproduction by Neotropical migrants as hatching year:adult ratios averaged 0.1 compared with ratios of >1.0 for many year-round residents and short-distance migrants. Populations of most Neotropical migrants in the Shelbyville area might be maintained by immigrants, possibly from source populations over 200 km away.",Report,Scopus,0.817069607,NA,1,NA,NA,10,1,10,185,NA
154,2-s2.0-80051875975,20,20,"Wilson S., Ladeau S.L., Toøttrup A.P., Marra P.P.",57145644800;6507835181;53982147700;7004545435;,Range-wide effects of breeding- and nonbreeding-season climate on the abundance of a Neotropical migrant songbird,2011,Ecology,10.1890/10-1757.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051875975&doi=10.1890%2f10-1757.1&partnerID=40&md5=3e986300f14ac4f1effd7e8aaf66e481,"Geographic variation in the population dynamics of a species can result from regional variability in climate and how it affects reproduction and survival. Identifying such effects for migratory birds requires the integration of population models with knowledge of migratory connectivity between breeding and nonbreeding areas. We used Bayesian hierarchical models with 26 years of Breeding Bird Survey data (1982-2007) to investigate the impacts of breeding- and nonbreeding-season climate on abundance of American Redstarts (Setophaga ruticilla) across the species range. We focused on 15 populations defined by Bird Conservation Regions, and we included variation across routes and observers as well as temporal trends and climate effects. American Redstart populations that breed in eastern North America showed increased abundance following winters with higher plant productivity in the Caribbean where they are expected to overwinter. In contrast, western breeding populations showed little response to conditions in their expected wintering areas in west Mexico, perhaps reflecting lower migratory connectivity or differential effects of winter rainfall on individuals across the species range. Unlike the case with winter climate, we found few effects of temperature prior to arrival in spring (March-April) or during the nesting period (May-June) on abundance the following year. Eight populations showed significant changes in abundance, with the steepest declines in the Atlantic Northern Forest (3.4%/yr) and the greatest increases in the Prairie Hardwood Transition (4%/yr). This study emphasizes how the effects of climate on populations of migratory birds are context dependent and can vary depending on geographic location and the period of the annual cycle. Such knowledge is essential for predicting regional variation in how populations of a species might vary in their response to climate change. © 2011 by the Ecological Society of America.",Article,Scopus,0.816065649,1,1,NA,15,10,1,10,21,NA
199,2-s2.0-84946212401,78,78,"Haché S., Cameron R., Villard M.-A., Bayne E.M., MacLean D.A.",23099731800;55986722600;7003382424;7003807288;7202649883;,Demographic response of a neotropical migrant songbird to forest management and climate change scenarios,2016,Forest Ecology and Management,10.1016/j.foreco.2015.10.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946212401&doi=10.1016%2fj.foreco.2015.10.002&partnerID=40&md5=fecb4f1e83e8c840eec10cb26e5e461f,"Demographic models for species sensitive to human activities that are still relatively common are of particular interest to compare the relative influence of human land use and climate on population trends. Yet, data limitations often restrict our ability to interpret the numerical response of species to habitat alteration and climatic change adds to this challenge. In this study, we used habitat-specific demographic information from an individually-marked population of Ovenbird (Seiurus aurocapilla) and a forest timber supply model to project population trends over an 80-year horizon. We modelled changes in Ovenbird abundance, productivity, and population growth rate as a function of harvesting scenarios (no harvest, forestry-as-usual, and increased [10% or 20%] harvesting intensity) and projected impacts of climate change (0%, 10%, and 50% reductions in population size over the 80-year period), as well as contrasting assumptions about population dynamics (i.e. open vs. closed population). Among the many effects of climate change, it has been hypothesized that reductions in annual snow cover will occur, causing deeper and more frequent frost penetration into the soil and, in turn, a reduction in invertebrate (food) abundance during the following breeding season. Our models suggest that the study area currently is a demographic sink (λ=. 0.920) for Ovenbirds, although some habitat types still act as demographic sources. Over the first 7. years, a large decline in abundance of territorial males (~25%) is projected, unless population levels are maintained through immigration. Interestingly, when we allowed for immigration from outside the study area, population growth rate remained <1 because a larger proportion of the population occupied habitat types acting as sinks. Over an 80-year period, the climate change scenarios we simulated were more likely to have negative impacts (5-49%) than forestry activities, whether we applied the current management plan or more intensive harvesting scenarios. To our knowledge, this study used some of the most detailed habitat-specific demographic information available for a North American forest songbird to model the relative influence of land use, climate, and population dynamics on population trends. Future studies should examine the possibility of synergistic effects between harvesting and climate change, to model their influence on Ovenbird or other species foraging on litter invertebrates. © 2015 Elsevier B.V.",Article,Scopus,0.811698981,NA,?,Mentions habitat specific demogrephic info but not clear if population trends would be present,NA,10,?,10,79,NA
243,2-s2.0-85048255782,0,0,"de Moura P.T.S., de Paiva L.V., de Oliveira Silva C.C., Cavalcante L.M.P., Pichorim M., França L.F.",56149823200;23396757000;57202423599;57202425017;14519718000;33567736700;,Rainfall and population dynamics of Grey Pileated Finch Coryphospingus pileatus (Aves: Passeriformes) in a Neotropical dry forest,2018,Population Ecology,10.1007/s10144-018-0624-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048255782&doi=10.1007%2fs10144-018-0624-7&partnerID=40&md5=1546730952941d6ecd7fedf7f68e5405,"In tropical dry environments rainfall periodicity may affect demographic parameters, resulting in fluctuations in bird abundance. We used capture–recapture data for the Grey Pileated Finch from a Neotropical dry forest to evaluate the hypothesis that intra- and inter-annual survival, individuals entrance and population abundance, are related to local rainfall. Sampling occurred across 3 years, with individuals captured, tagged and evaluated for age and presence of brood patch every 14 days. Using the POPAN formulation, we generated demographic models to evaluate study population temporal dynamics. Best-fit models indicated a low apparent annual survival in the first year (16%) compared to other years (between 47 and 62%), with this low value associated with an extreme drought. The abundance of juveniles at each capture occasion was significantly dependent on the accumulated precipitation in the previous 14 days, and the juvenile covariate was a strong predictor of the intra-annual entrance probability (natality). Individuals entrance during the reproductive period corresponded to 53, 52 and 75% of total ingress for each year, respectively. The trend in sampled population size indicated positive exponential growth (Ninitial = 50, Nlast = 600), with intra-annual fluctuations becoming progressively more intense. Low survival was relevant during population decline at study onset, while at study end intense Individuals entrance promoted rapid population growth. Thus, the indirect effects of rainfall and the combined effect of two demographic rates operated synergistically on the immediate population abundance of Grey Pileated Finch, an abundant bird in a Neotropical dry forest. © 2018, The Society of Population Ecology and Springer Japan KK, part of Springer Nature.",Article,Scopus,0.807722749,1,1,NA,5,10,1,10,1,NA
118,2-s2.0-57649145717,111,111,"Cueto V.R., de Casenave J.L., Marone L.",6603420705;6506594927;6701458492;,"Neotropical austral migrant landbirds: Population trends and habitat use in the Central Monte Desert, Argentina",2008,Condor,10.1525/cond.2008.110.1.70,https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649145717&doi=10.1525%2fcond.2008.110.1.70&partnerID=40&md5=7f71aa186969fa385a45f46a0907a7b6,"We studied density changes of two groups of Neotropical austral migrant landbirds - the South American temperate-tropical (SATT) and cold-temperate (SACT) migratory systems - in the main habitat types of the central Monte desert of Argentina (open Prosopis flexuosa woodland and Larrea cuneifolia shrubland) over 10 years. Five species, all tyrant flycatchers (Tyrannidae) made up SATT, whereas only two of the seven species of SACT were tyrannids. Densities of both SATT and SACT were higher in open woodland than in shrubland. SATT density did not differ among years, but SACT density did, having lower values in 1994 in both habitats. In subsequent years, SACT densities increased but did not reach values similar to those previous to 1994. The decline in 1994 coincided with a two-year drought period that began in 1993, but lower density in the following years did not appear to be related to climatic conditions in the study area, suggesting a low capacity of SACT species to recover population abundance after periods of stress. In contrast, SATT density was not associated with local climatic conditions, possibly because several SATT species used the study area only as a stopover site. During the breeding season, birds of both migratory systems disproportionately use the open woodland, which offers more sites to nest and feed than does the shrubland. Although most SATT and SACT species are abundant and not currently of conservation concern, human activities in the central Monte desert promote the structural simplification of the habitat, which could threaten future populations of Neotropical austral migrant landbirds in this ecosystem. © The Cooper Ornithological Society 2008.",Article,Scopus,0.805455517,NA,1,NA,NA,10,1,10,112,NA
180,2-s2.0-84890308523,178,178,"Cavarzere V., Moraes G.P., Roper J.J., Silveira L.F., Donatelli R.J.",35321944100;35322652900;7005837827;7004430218;7005350971;,Recommendations for monitoring avian populations with point counts: A case study in southeastern Brazil,2013,Papeis Avulsos de Zoologia,10.1590/S0031-10492013003200001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890308523&doi=10.1590%2fS0031-10492013003200001&partnerID=40&md5=f22a14338c5531cb15567f46ddfc3dd8,"In the northern hemisphere, bird counts have been fundamental in gathering data to understand population trends. Due to the seasonality of the northern hemisphere, counts take place during two clearly defined moments in time: the breeding season (resident birds) and winter (after migration). Depending on location, Neotropical birds may breed at any time of year, may or may not migrate, and those patterns are not necessarily synchronous among species. Also in contrast to the northern hemisphere, population trends and the impact of rapid urbanization and deforestation are unknown and unmonitored. Throughout one year, we used point counts to better understand temporal patterns of bird species richness and relative abundance in the state of São Paulo, southeastern Brazil, to examine how to implement similar bird counts in tropical America. We counted birds twice each day on 10 point transects (20 points day-1), separated by 200 m, with a 100 m limited detection radius in a semideciduous tropical forest. Both species richness and bird abundance were greater in the morning, but accumulation curves suggest that longer-duration afternoon counts would reach the same total species as in morning counts. Species richness and bird abundance did not vary seasonally and unique species were counted every month; relatively few species (20%) were present in all months. Most (84%) known forest species in the area were encountered. We suggest that point counts can work here as they do in the northern hemisphere. We recommend that transects include at least 20 points and that the simplest timing of bird counts would also be seasonal, using timing of migration of austral migrants (and six months later) to coordinate counts. We propose that bird counts in Brazil, and elsewhere in Latin America, would provide data to help understand population trends, but would require greater effort than in temperate latitudes due to greater species richness and different dynamics of reproduction and migration. With collaboration among ornithologists and coordinated bird surveys, we may develop a technique for the tropics that would yield information for population trends and conservation of birds, similar to counts in temperate latitudes.",Article,Scopus,0.804074392,NA,0,NA,NA,10,0,10,179,NA
