,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_ranked_mod,Timespan_ranked_mod,Scopus_index,Present_in_training_docs
32,2-s2.0-33749858440,9,9,"Forcada J., Robinson S.L.",7004397268;36482021000;,"Population abundance, structure and turnover estimates for leopard seals during winter dispersal combining tagging and photo-identification data",2006,Polar Biology,10.1007/s00300-006-0149-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749858440&doi=10.1007%2fs00300-006-0149-y&partnerID=40&md5=b958ec9c6721a57bd588adf87cc4b3dd,"Winter dispersal in leopard seals is poorly understood because of its low density in most of its range. By combining photo-identification and tagging data from Bird Island, South Georgia, in mark-recapture models, leopard seal abundance over the winter of 2005 was estimated as 118 (95% CI: 78-179). Seasonal residents arrived earlier and stayed longer around the island (27 days; 95% CI: 23-32) and their numbers were low and stable over the winter (x̄ = 12; 95%CI: 5-28). Most of the seals (81; 95% CI: 31-130) were young transients, stayed only 1-7 days, and arrived later in the season. This suggests (1) very low predatory pressure upon the locally abundant prey populations; (2) two different patterns of winter movements: a winter migration in adult seals with long-term site fidelity, and large numbers of juveniles in dispersal possibly attracted by locally abundant prey colonies, and potentially influenced by increased environmental stress. © 2006 Springer-Verlag.",Article,Scopus,0.822431295,0,0,NA,10,5,0,5,10,NA
57,2-s2.0-84872613833,23,23,"Weidinger K., Pavel V.",7004159984;6602937703;,"Abundance and breeding of the Antarctic Tern Sterna vittata at the James Ross and Seymour Islands, NE Antarctic Peninsula",2013,Polar Biology,10.1007/s00300-012-1251-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872613833&doi=10.1007%2fs00300-012-1251-y&partnerID=40&md5=c6ea9c92f7ac08c0ef2e8ad1b802f23c,"The Antarctic Peninsula (AP) is experiencing rapid environmental change associated with warming and sea ice retreat, which is likely to affect locally breeding birds. Yet, contrary to the knowledge of bird biology along the maritime West coasts of the AP, there is a remarkable lack of data from the more continental East coast. We report on the distribution, abundance, and breeding of the Antarctic Tern at the James Ross and Seymour islands, the two largest snow-free areas in the NE part of the AP, where this species breeds under harsh climate conditions probably close to its limits. Terns were found breeding in most ice-free areas, with nests located up to 2. 9 km from coastlines at altitudes up to 180 m a. s. l. While the large-scale density was relatively low (c. 450 pairs per 127 km2 of surveyed ice-free area), the local density (total colony area: 3 nests per ha; nest clusters: 100-140 nests per ha) was as high as elsewhere. Mean clutch size (1. 21, n = 196) was smaller than in the west AP or in the maritime Antarctic. Daily nest survival rate during incubation varied between years and locations (mean = 0. 977; 95 % CI: 0. 966-0. 985). While both predation and weather-caused mortality were locally important, the impact of skua predation might be lower in areas with alternative prey (penguin colonies). We suggest that the Antarctic Tern deserves attention as a species potentially suitable for monitoring of environmental impacts upon bird populations around the AP. © 2012 Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.821432731,?,?,NA,15,5,?,5,24,NA
76,2-s2.0-84948707685,22,22,"Petry M.V., Valls F.C.L., Petersen E.S., Krüger L., Piuco R.C., dos Santos C.R.",15737466300;55073177700;25648537600;26029898700;55975166500;16030210600;,"Breeding sites and population of seabirds on Admiralty Bay, King George Island, Antarctica",2016,Polar Biology,10.1007/s00300-015-1846-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948707685&doi=10.1007%2fs00300-015-1846-1&partnerID=40&md5=aaf139fba7c65017727ab17d6ea5138f,"The monitoring of the status and distribution of seabird populations is necessary to understand their spatial and temporal responses to rapid climate changes occurring in the Western Antarctic Peninsula area. We surveyed and mapped Admiralty Bay bird communities and related them to climate variables—temperature, temperature anomaly, Antarctic Oscillation Index and El-Niño Southern Oscillation Index. We recorded 13 breeding seabird species over three seasons (2009/2010, 2010/2011 and 2011/2012) and mapped 10 of them over an area of 149.5 ha. The ice-free areas with the greatest number of species were Point Thomas, Keller Peninsula and Hennequin Point. The most abundant species was the Adelie Penguin (Pygoscelis adeliae) followed by the Chinstrap Penguin (P. antarcticus). We observed that the number of breeding pairs of Gentoo Penguins (P. papua), Chinstrap Penguins and skuas (Catharacta maccormicki and C. antarctica) are related to temperature, temperature anomaly and El-Niño Southern Oscillation Index. The size of breeding populations and their distributions have been fluctuating over the last 30 years in ice-free areas of Admiralty Bay. Most species showed a decreasing trend from 1978 to 2012, with the exception of Chinstrap Penguins, Southern Giant Petrels (Macronectes giganteus) and skuas, which seem to be stable in numbers in the last two decades. Decreases in seabird populations from the Antarctic Peninsula are widely recognized as a response to environmental change and anthropogenic influences such as tourism and building activities, thus highlighting the importance of monitoring to support mitigation measures. © 2015, Springer-Verlag Berlin Heidelberg.",Article,Scopus,0.812143136,1,1,NA,15,10,1,10,23,NA
13,2-s2.0-0034468376,64,64,"Lumpe P., Weidinger K.",18836716000;7004159984;,"Distribution, numbers and breeding of birds at the Northern ice-free areas of Nelson Island, South Shetland Island, Antarctica, 1990-1992",2000,Marine Ornithology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034468376&partnerID=40&md5=5426a23129cce45a5d490c307bfbcc78,"Bird populations were surveyed at the northern ice-free areas of Nelson Island (South Shetland Is.) from December 1990 to May 1992. Seasonal variation in abundance of individual species was evaluated by means of regular censuses along the coastline. The approximate number of breeding pairs for 10 species were: Chinstrap Penguin Pygoscelis antarctica (800), Southern Giant Petrel Macronectes giganteus (40), Pintado or Cape Petrel Daption capense (1300), Wilson's Storm Petrel Oceanites oceanicus (100-500), Black-bellied Storm Petrel Fregetta tropica (10), Greater Sheathbill Chionis alba (2), Subantarctic Skua Catharacta antarctica (12), South Polar Skua C. maccormicki (21), Kelp Gull Larus dominicanus (10), and Antarctic Tern Sterna vittata (100). Species composition of breeding birds has not changed since 1984/85, whereas the higher abundance of some species likely reflects an increased observer effort. Breeding of Antarctic Terns, Kelp Gulls and South Polar Skuas was delayed after the harsh winter of 1991. Compared to earlier studies, no differences were found in clutch size, egg size or breeding success. Thirteen non-breeding species were recorded.",Article,Scopus,0.811735479,NA,1,NA,NA,10,,,65,1
19,2-s2.0-0035240744,16,16,"Bó M.S., Copello S.",7004530646;6508062365;,"Distribution and abundance of breeding birds at Deception Island, South Shetland Islands, Antarctica, February to April 2000",2001,Marine Ornithology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035240744&partnerID=40&md5=bedafc83cf100b11d34f5cbc32954393,"A survey of breeding birds during the brooding stage was carried out from February to April 2000 in the southern portion of Deception Island, South Shetland Islands, Antarctica. This island supports two Sites of Special Scientific Interest (SSSI Nos. 21 and 27). Nine species were found breeding in the study area: Chinstrap Penguin Pygoscelis antarctica (an estimated 6820 breeding pairs at two colonies surveyed), Pintado or Cape Petrel Daption capense (36), Wilson's Storm Petrel Oceanites oceanicus (3), Antarctic Cormorant Phalacrocorax atriceps bransfieldensis (9), Greater Sheathbill Chionis alba (2), Subantarctic Skua Catharacta antarctica (4), South Polar Skua C. maccormicki (11), Kelp Gull Larus dominicanus (49) and Antarctic Tern Sierna vittata (5). Due to the increasing tourist activity at Deception Island, better information on the location and size of breeding populations is a particular requirement if effective precautionary conservation actions are to be taken.",Article,Scopus,0.810827376,0,0,NA,10,10,0,10,17,0
8,2-s2.0-0032694741,17,17,"Moore M.J., Berrow S.D., Jensen B.A., Carr P., Sears R., Rowntree V.J., Payne R., Hamilton P.K.",57203100332;7003615115;57203051034;7201427802;7005230672;6603658286;14022007800;7201997799;,Relative abundance of large whales around South Georgia (1979-1998),1999,Marine Mammal Science,10.1111/j.1748-7692.1999.tb00891.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032694741&doi=10.1111%2fj.1748-7692.1999.tb00891.x&partnerID=40&md5=ccb37bcea8e7207fef5a31e1808b6189,"To assess large-whale stocks following the cessation of land-based South Georgia whaling in 1965, we report three independent sighting databases: a cruise in 1997, observations from Bird Island (NW of South Georgia) between 1979 and 1998, and mariner sightings between 1992 and 1997. All species were rare, with sightings of southern right whales being the most common event. Two right whales photographed off South Georgia matched animals known from Peninsula Valdes, Argentina, a population known to be growing at 7% per annum. In contrast, blue and fin whales appeared to be less abundant. A single blue whale mother-calf pair was observed off the Shag Rocks in February 1997. Extirpation of animals from this particular feeding ground is the most likely reason for ongoing low numbers of all species. Other factors may include competition for krill by traditional predators such as penguins and seals and more recently by humans, an unusually high rate of natural mortality, habitat change such as alteration in sea ice coverage, and/or the impact of ongoing whaling. The history of this critical area of large-whale habitat and this report demonstrate the need for improved, consistent longterm monitoring of population trends for these depleted stocks.",Article,Scopus,0.806160626,1,1,NA,10,10,1,10,18,NA
50,2-s2.0-79954475511,2,2,"Branco J.O., Costa E.S., de Araujo J., Durigon E., Alves M.A.S.",14057465100;14423967400;57204060834;16834395300;7202824624;,"Kelp gulls, Larus dominicanus (Aves: Laridae), breeding in Keller Peninsula, King George Island, Antarctic Peninsula",2009,Zoologia,10.1590/S1984-46702009005000005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954475511&doi=10.1590%2fS1984-46702009005000005&partnerID=40&md5=3e290069ebb79ab953903da8a9c976ad,"We examined the distribution, abundance and density of the Kelp Gull, Larus dominicanus (Lichtenstein, 1823), at Keller Peninsula on two occasions during the breeding season of 2007-2008 (once for incubation and once for chick stages) and compared our results with previously published data. We present information on the number of eggs, incubation success, and initial development of L. dominicanus chicks in the studied sites. The abundance and density of the species has remained statistically similar in Keller Peninsula over the last 30 years (since 1978-1979). Although the abundance and density were almost unchanged, we recorded alterations in the occupation of the breeding areas by L. dominicanus, mainly the abandonment of breeding sites in the eastern portion of Keller Peninsula. The results of the present study compared with similar previous investigations on the abundance of L. dominicanus indicate that the populations have been in equilibrium over the years. © 2009 Sociedade Brasileira de Zoologia.",Article,Scopus,0.800800162,1,1,NA,5,10,1,10,3,NA
74,2-s2.0-84929379144,1,1,"Southwell C., Emmerson L., Newbery K., McKinlay J., Kerry K., Woehler E., Ensor P.",6701777858;7801514534;15769359300;7006004856;6701429391;55895022100;6601965943;,Re-constructing historical Adélie penguin abundance estimates by retrospectively accounting for detection bias,2015,PLoS ONE,10.1371/journal.pone.0123540,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929379144&doi=10.1371%2fjournal.pone.0123540&partnerID=40&md5=02f1015f144a6ecc5bb045859b5ff06f,"Seabirds and other land-breeding marine predators are considered to be useful and practical indicators of the state of marine ecosystems because of their dependence on marine prey and the accessibility of their populations at breeding colonies. Historical counts of breeding populations of these higher-order marine predators are one of few data sources available for inferring past change in marine ecosystems. However, historical abundance estimates derived from these population counts may be subject to unrecognised bias and uncertainty because of variable attendance of birds at breeding colonies and variable timing of past population surveys. We retrospectively accounted for detection bias in historical abundance estimates of the colonial, land-breeding Adélie penguin through an analysis of 222 historical abundance estimates from 81 breeding sites in east Antarctica. The published abundance estimates were de-constructed to retrieve the raw count data and then re-constructed by applying contemporary adjustment factors obtained from remotely operating time-lapse cameras. The re-construction process incorporated spatial and temporal variation in phenology and attendance by using data from cameras deployed at multiple sites over multiple years and propagating this uncertainty through to the final revised abundance estimates. Our re-constructed abundance estimates were consistently higher and more uncertain than published estimates. The re-constructed estimates alter the conclusions reached for some sites in east Antarctica in recent assessments of long-term Adélie penguin population change. Our approach is applicable to abundance data for a wide range of colonial, land-breeding marine species including other penguin species, flying seabirds and marine mammals. © 2015 Southwell et al.",Article,Scopus,0.800014998,1,1,NA,5,10,1,10,2,NA
17,2-s2.0-0035096817,42,42,"Micol T., Jouventin P.",6602932719;7005673932;,Long-term population trends in seven Antarctic seabirds at Pointe Géologie (Terre Adélie): Human impact compared with environmental change,2001,Polar Biology,10.1007/s003000000193,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035096817&doi=10.1007%2fs003000000193&partnerID=40&md5=f3176e38fe4ef4e1824d4c51b335db4e,"Antarctic seabird populations have been much studied over the last decades as bioindicators of the nature of variability in the Southern Ocean marine ecosystem, and most attention has been focused on the role of food supply and the extent of sea ice. In addition, the rapid spread of tourism and the activities of researchers since the early 1960s have raised questions related to their real and potential impact on bird populations. Our data sets start in 1952 for several species of Antarctic seabirds and this study documents the trends over a 14-year period (1985-1999) in seven species breeding on Pointe Géologie archipelago (Terre Adélie, Antarctica). This is the first study where the direct impact of destruction of breeding sites (for building of an airstrip) is examined and where such long-term populations trends have been assessed in such a number of Antarctic species at one site. Trends from 1985 show that for the whole archipelago and when excluding islands destroyed, Adélie penguins and south polar skuas were the only species to show a significant increase (> 3.5% annual change). The others species showed opposite trends, three increasing slightly (southern fulmars + 0.4%, cape petrels + 2.3%, snow petrels + 0.9%) and two decreasing (emperor penguin - 0.9%, southern giant petrel - 3.9%). Three species particularly affected by the destruction of their breeding habitat (Adélie penguin, cape petrel, snow petrel) showed the capability to restore their populations. The availability of food and nesting sites is discussed in relation to environmental change. Species feeding on krill (Adélie penguins and cape petrels) increased more than other species; however, decrease of ice cover can increase availability of nesting sites. The importance of long-term studies is shown when assessing the role of human activities in Antarctica compared to larger-scale changes.",Article,Scopus,0.799428138,NA,1,NA,NA,10,1,10,43,NA
40,2-s2.0-40449120314,69,69,"Nicol S., Clarke J., Romaine S.J., Kawaguchi S., Williams G., Hosie G.W.",7103154776;7403197059;23493652800;7202990282;57203493729;7004432729;,"Krill (Euphausia superba) abundance and Adélie penguin (Pygoscelis adeliae) breeding performance in the waters off the Béchervaise Island colony, East Antarctica in 2 years with contrasting ecological conditions",2008,Deep-Sea Research Part II: Topical Studies in Oceanography,10.1016/j.dsr2.2007.11.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40449120314&doi=10.1016%2fj.dsr2.2007.11.013&partnerID=40&md5=f105536aadcd6fd3ee4c1625bbf6dbca,"In 2001 and 2003 small-scale acoustic surveys of Antarctic krill (Euphausia superba) distribution and abundance were conducted offshore from an East Antarctic colony of Adelie penguins on Bechervaise Island (67°35′S, 62°49′E) that has been monitored for 15 years. Although the distribution of krill was similar between the two summers, their abundance in 2001 was estimated to be 3 times higher than in 2003. This biomass difference was reflected in the breeding performance of the penguins at the monitored colony. Significant differences were observed between the two seasons in foraging trip duration during chick rearing, breeding success, meal mass and dietary composition. Penguins travelled further to forage in 2003 than 2001, stayed away longer and brought back smaller meals. Fish (mostly Pleuragramma antarcticum) contributed significantly to the diet in 2003 but were only a minor component in 2001. Differences between years were particularly apparent during the late guard to early crèche stages of chick rearing, coinciding with the timing of the krill survey. Chick mortality peaked during this period also. Krill demographics showed little difference between the 2 years. Oceanographically, the two summers differed; in 2003 the mixed layer was fresher and shallower, indicating a delayed melting of sea-ice in the study area when compared to 2001. Satellite observations indicated that the pack-ice directly offshore from the Mawson coast broke out earlier in 2001 and the perennial fast-ice along the coast persisted later in 2003. Crown Copyright © 2007.",Article,Scopus,0.797982393,NA,0,NA,NA,10,0,10,70,NA
14,2-s2.0-0034474179,35,35,"Quintana R.D., Cirelli V., Orgeira J.L.",56257286800;6508390334;6505900242;,"Abundance and spatial distribution of bird populations at Cierva point, Antarctic Peninsula",2000,Marine Ornithology,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034474179&partnerID=40&md5=f1fc9f56d0280e7bf87de3622e7854cf,"The bird community in the vicinity of Cierva Point, Antarctic Peninsula (including Site of Special Scientific Interest No. 15), was surveyed from the 1990/91 to 1995/96 breeding seasons. Of 15 bird species found in the area, 13 were breeders (Chinstrap Penguin Pygoscelis antarctica, Adélie Penguin P. adeliae, Gentoo Penguin P. papua, Southern Giant Petrel Macronectes giganteus, Pintado or Cape Petrel Daption capense, Snow Petrel, Pagodroma nivea, Wilson's Storm Petrel, Oceanites oceanicus, Imperial Cormorant or Blue-eyed Shag Phalacrocorax atriceps, Greater Sheathbill Chionis alba, Subantarctic Skua Catharacta antarctica, South Polar Skua C. maccormicki, Kelp Gull Larus dominicanus and Antarctic Tern Sterna vittata) whereas two were non-breeding visitors: White-chinned Petrel Procellaria aequinoctialis and Blacknecked Swan Cygnus melanocoryphus. Gentoo Penguins, Wilson's Storm Petrels, and both skua species were the most abundant on the mainland coast. Chinstrap Penguin and Imperial Cormorant colonies on Pingüino Island were the most numerous. Spatial distribution of nest sites was closely associated with environmental features in all surveyed years. A slight increase in the diversity of nesting and non-breeding resident species was observed after 1990. The low human impact on the area, which affects only the surroundings of Primavera Station, was likely to be significant in the establishment of bird colonies.",Article,Scopus,0.785248233,NA,1,NA,NA,10,1,10,36,0
56,2-s2.0-84868302628,13,13,"Trathan P.N., Ratcliffe N., Masden E.A.",7003343692;36028542900;26642476900;,"Ecological drivers of change at South Georgia: The krill surplus, or climate variability",2012,Ecography,10.1111/j.1600-0587.2012.07330.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868302628&doi=10.1111%2fj.1600-0587.2012.07330.x&partnerID=40&md5=de859b04b4aa2d4794a74c7e81836653,"Macaroni penguins Eudyptes chrysolophus are thought to be one of the most important mesopredators in the Southern Ocean having a greater impact on prey availability and abundance than any other seabird species. Their population centre has long been held to be South Georgia where populations were thought to comprise many million animals. Here we report the results of a recent census of the macaroni population at South Georgia undertaken using aerial survey methods. We report dramatic declines in numbers (~1.0 million breeding pairs) compared to numbers observed in the late 1970s (~5.4 million pairs), but show that these reductions have occurred principally at sites where numbers had previously been very large. During the breeding season, the main foraging grounds of birds from these sites overlap with the foraging grounds of Antarctic fur seals Arctocephalus gazella, a major competitor for their principal prey, Antarctic krill Euphausia superba. We suggest that the redistribution of the macaroni penguin population at South Georgia reflects the recent recovery of fur seal populations and thus the ongoing consequences of human intervention at South Georgia, a process which started more than 2 centuries previously. The implied resource competition and the observed population changes may also be exacerbated by recent reductions in Antarctic krill abundance which have been linked with reductions in seasonal sea ice following recent, rapid, regional warming in the Antarctic; however, the recovery of fur seal populations, and the ongoing recovery of krill-eating whale populations argues that tropho-dynamic interactions may be sufficient to explain the observed changes. © 2012 The Authors. Ecography © 2012 Nordic Society Oikos.",Article,Scopus,0.780155585,1,1,NA,10,10,1,10,14,NA
29,2-s2.0-3142639196,14,14,"Jessopp M.J., Forcada J., Reid K., Trathan P.N., Murphy E.J.",6506459557;7004397268;7202780677;7003343692;7401684007;,Winter dispersal of leopard seals (Hydrurga leptonyx): Environmental factors influencing demographics and seasonal abundance,2004,Journal of Zoology,10.1017/S0952836904005102,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3142639196&doi=10.1017%2fS0952836904005102&partnerID=40&md5=fb14abcf083df0b9f890fe756972be9f,"The dynamics of leopard seal Hydrurga leptonyx abundance and residency were investigated both within and between years at Bird Island, South Georgia, using observations of tagged and untagged individuals. Seals belonged to an open population, and were sampled outside the breeding season and during their northward winter dispersal (April-October). Seals at Bird Island were highly transient (41-63%) with only a limited number of individuals making repeat visits across years. A minimum yearly survival for resident seals was estimated to be between 0.61 and 0.85. The physical environment played an important role in leopard seal abundance, with observations following an apparent 4-year periodicity consistent with the frequency and timing of the Antarctic Circumpolar Wave. Years of low sea-surface temperature (SST) and extensive pack-ice corresponded to a higher number of seals present, earlier arrivals, and longer periods of residency. Peak leopard seal arrivals at Bird Island corresponded to periods of low SST, which was consistent with the pagophilic nature of this species.",Article,Scopus,0.772810535,1,1,NA,10,10,1,10,15,NA
66,2-s2.0-84895740260,66,66,"Richardson J., Wood A.G., Neil A., Nowacek D., Moore M.",55463111700;7401883630;56410627100;6603551887;57203100332;,"Changes in distribution, relative abundance, and species composition of large whales around South Georgia from opportunistic sightings: 1992 to 2011",2012,Endangered Species Research,10.3354/esr00471,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895740260&doi=10.3354%2fesr00471&partnerID=40&md5=5b1d1c775e9e26627e8f2398d623c0ea,"To examine the general population trends of large whales in South Georgia waters, 2 opportunistic data sets of sightings of large whales from 1991 to 2010 around South Georgia were analyzed: the South Georgia Museum log of whale sightings and the British Antarctic Survey whale sighting reports from the Bird Island research station. Bird Island abuts the northwest tip of South Georgia. The 4 most reported species in both data sets were southern right whale Eubalaena australis, humpback whale Megaptera novaeangliae, minke whale Balaenoptera bonaerensis, and killer whale Orcinus orca. These totally independent data sets showed comparable changes in abundance through time; thus, despite a lack of sighting effort records, inferences could be drawn about changes in relative abundance. The number of reported sightings per 5 yr period from both data sets increased from the 1991 to 1995 period through the 2001 to 2005 period and has since decreased. Species composition of reported sightings has changed over time; southern right whales have become the most sighted species in both data sets, with a peak of reported sightings in the 2001 to 2005 period. Sightings were concentrated around Shag Rocks, at the northwest tip of South Georgia, and along the north/east coastlines of South Georgia; sightings in the bays around South Georgia have increased over time. In an area such as the Antarctic, which poses many difficulties when conducting research, opportunistic data sources such as these, although not ideal, can become invaluable, since such information would otherwise be unattainable. © Inter-Research 2012.",Article,Scopus,0.766489187,NA,?,opportunistic?,NA,10,?,10,67,NA
