,EID,X__1,Unnamed: 0,Authors,Author(s) ID,Title,Year,Source title,DOI,Link,Abstract,Document Type,Source,p,Relevance_std,Relevance_ranked,X__2,Timespan_std,Timespan_ranked,Relevance_std_mod,Timespan_std_mod,Scopus_index,Present_in_training_docs
129,2-s2.0-80052227870,17,17,"Lisnizer N., Garcia-Borboroglu P., Yorio P.",6508228113;56015099200;55895062300;,"Spatial and temporal variation in population trends of Kelp Gulls in northern Patagonia, Argentina",2011,Emu,10.1071/MU11001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052227870&doi=10.1071%2fMU11001&partnerID=40&md5=e5a9e280d50b2ff2a83f4ce14b085ff6,"Many populations of seabird species with opportunistic or generalist feeding habits have expanded worldwide, possibly because they are using additional food resources provided by human activities. The Kelp Gull (Larus dominicanus) is a generalist feeder that often feeds on urban and fish waste and its populations have been expanding in several regions of the southern hemisphere. In Patagonia, Argentina, it is the most abundant species of gull. However, population trends have been reported for only a few colonies and there has been no evaluation of population changes at a regional scale. In this study we provide an update on the distribution and size of Kelp Gull colonies along 1800km of coastline of northern Patagonia, and assess population trends over a period of 15 years (1994-2008) at different spatial scales (colony, coastal sector, region). In northern Patagonia, Kelp Gulls currently breed in 68 colonies, which range in size from a few to 11000 breeding pairs. Ten new sites were colonised in the study period. Most colonies (74%) are increasing and the overall population increased by 37% (from 52784 to 72616 pairs), at an annual growth rate of 2.7%. Two of the four coastal sectors showed significant annual increases (5%), whereas the other two remained stable. Our results confirm the expansion of populations of Kelp Gulls along a long section of the coast of northern Patagonia, although the observed trends varied with the spatial scale considered. © 2011 Royal Australasian Ornithologists Union.",Article,Scopus,0.787532369,1,1,NA,15,5,1,15,18,NA
44,2-s2.0-33745591140,22,22,"Wirsing A.J., Heithaus M.R., Dill L.M.",6602170672;6701572403;7006364690;,Tiger shark (Galeocerdo cuvier) abundance and growth in a subtropical embayment: Evidence from 7 years of standardized fishing effort,2006,Marine Biology,10.1007/s00227-006-0278-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745591140&doi=10.1007%2fs00227-006-0278-4&partnerID=40&md5=fe81140a8ba1997ed7c15aaa26bfa80a,"The tiger shark (Galeocerdo cuvier Peron and Lesueur 1822) is a widely distributed predator with a broad diet and the potential to affect marine community structure, yet information on local patterns of abundance for this species is lacking. Tiger shark catch data were gathered over 7 years of tag and release research fishing (1991-2000, 2002-2004) in Shark Bay, Western Australia (25°45′S, 113°44′E). Sharks were caught using drumlines deployed in six permanent zones (∼3 km2 in area). Fishing effort was standardized across days and months, and catch rates on hooks were expressed as the number of sharks caught h-1. A total of 449 individual tiger sharks was captured; 29 were recaptured. Tiger shark catch rate showed seasonal periodicity, being higher during the warm season (Sep-May) than during the cold season (Jun-Aug), and was marked by inter-annual variability. The most striking feature of the catch data was a consistent pattern of slow, continuous variation within each year from a peak during the height of the warm season (February) to a trough in the cold season (July). Annual growth rates of recaptured individuals were generally consistent with estimates from other regions, but exceeded those for populations elsewhere for sharks &gt;275 cm fork length (FL), perhaps because mature sharks in the study area rely heavily on large prey. The data suggest that (1) the threat of predation faced by animals consumed by tiger sharks fluctuates dramatically within and between years, and (2) efforts to monitor large shark abundance should be extensive enough to detect inter-annual variation and sufficiently intensive to account for intra-annual trends. © Springer-Verlag 2006.",Article,Scopus,0.785498784,1,1,NA,15,10,1,15,23,0
11,2-s2.0-12244300145,68,68,"Taylor I.R., Roe E.L.",7202126643;8049019400;,Feeding ecology of little terns Sterna albifrons sinensis in south-eastern Australia and the effects of pilchard mass mortality on breeding success and population size,2004,Marine and Freshwater Research,10.1071/MF03203,https://www.scopus.com/inward/record.uri?eid=2-s2.0-12244300145&doi=10.1071%2fMF03203&partnerID=40&md5=53b70e6d126576ded5ddabbdfdf8babf,"Little terns Sterna albifrons sinensis breeding on Rigby Island, Gippsland Lakes in south-east Australia fed their chicks entirely on juvenile fish of the families Clupeidae, Engraulidae, Pomatomidae and Carangidae, including pilchard Sardinops neopilchardus, southern anchovy Engraulis australis and blue sprat Spratelloides robustus. The entrance channel to the Lakes was an important feeding site. Numbers feeding there increased on the flood tide and decreased on the ebb tide. Their dive rates followed the same pattern, suggesting they depended on shoals of juvenile fish entering the estuary during high tide. The number feeding varied from day to day, and dive rates were positively correlated with numbers, suggesting that the abundance of juvenile fish entering the channel also varied from day to day. There was no evidence that breeding success or number of breeding pairs were adversely affected by the 1995 mass mortalities of pilchard in the area. However, breeding success was reduced significantly in 1999 and 2000 following the 1998/1999 pilchard mortality. The 1995 mortality affected mainly larger size classes of pilchard, whereas the 1998/1999 mortality also affected younger age classes. This difference may explain why little terns seemed only to be adversely affected by the second mortality event.",Article,Scopus,0.784053563,NA,1,NA,NA,10,,,69,NA
61,2-s2.0-33845724070,100,100,"Farley J.H., Davis T.L.O., Gunn J.S., Clear N.P., Preece A.L.",7202145480;7403689109;16193706900;6506500427;7004934258;,"Demographic patterns of southern bluefin tuna, Thunnus maccoyii, as inferred from direct age data",2007,Fisheries Research,10.1016/j.fishres.2006.09.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845724070&doi=10.1016%2fj.fishres.2006.09.006&partnerID=40&md5=85d3a57e7a6aee2e99e50774a6451dd9,"Otolith-based age estimates were obtained for 2769 southern bluefin tuna (SBT) (Thunnus maccoyii) caught on feeding grounds in the southern oceans and their spawning ground in the north-east Indian Ocean between 1985 and 1998. Ages ranged from 0 to 41 years, and males were on average larger at age than females after age 6 for fish sampled in the southern oceans. This sexual dimorphism in growth contributed to the sex ratio being biased toward males for length classes ≥170 cm FL. The estimated age composition of catches, derived from age-length keys applied to length frequency data, showed clear differences between fisheries and fishing grounds that are consistent with seasonal and ontogenetic changes in migration patterns. Specific information that can be gained on the distribution and migration of juveniles from their relative abundance in catches is limited because of unknown targeting or discarding practices on some fishing grounds. However, the occurrence of 2-4-year-old SBT on opposite sides of the Indian Ocean during the austral summer confirms that juveniles are not restricted to the southern coastal waters of Australia, and that a divergent migration path must exist possibly near the southern west coast of Australia. During the winter months, SBT aged 2-4 years were caught on all fishing grounds south of the spawning ground, confirming that they are capable of extensive migrations. By age 5, SBT were rarely caught north of about 35°S, except in waters adjacent to Australia's west coast where adults were caught migrating to/from the spawning ground. The commercial catch of SBT in the southern oceans was dominated by juveniles and sub-adults on most fishing grounds examined. Off north-east New Zealand, however, the majority of fish caught were of spawning age (61% were >10-year old) suggesting that the Tasman Sea may form the eastern boundary for juvenile migration. SBT caught on the spawning ground ranged in age from 8 to 34 years with the majority being between 15- and 25-years old. Crown Copyright © 2006.",Article,Scopus,0.7798535,NA,0,NA,NA,10,,,101,NA
4,2-s2.0-0036943681,62,62,"Bunce A., Norman F.I., Brothers N., Gales R.",6603599727;7003265642;6701457610;7004696738;,Long-term trends in the Australasian gannet (Morus serrator) population in Australia: The effect of climate change and commercial fisheries,2002,Marine Biology,10.1007/s00227-002-0838-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036943681&doi=10.1007%2fs00227-002-0838-1&partnerID=40&md5=bb4d7173fb5bdb0c31607afdc2b51012,"The Australasian gannet (Morus serrator) population has increased considerably over the past century, both in New Zealand and Australia. Since 1980, the population in Australian waters has increased threefold, from 6,600 breeding pairs to approximately 20,000 pairs in 1999-2000, a rate of 6% per year. Reasons for the increase in the Australasian gannet population are poorly understood; here we consider the possible effects of recent fluctuations in climatic and oceanographic conditions, and changes in major local commercial fisheries. A significant trend towards more frequent, and stronger, El Niño Southern Oscillation events, warmer summer sea surface temperatures in Bass Strait, increased annual catches and catch per unit effort in the Victorian pilchard (Sardinops sagax) fishery and potential increased discarding of fisheries by catch may account for at least some of the observed increase in the Australasian gannet population. The potential interactive effects of these factors on prey distribution and abundance and consequently on gannet numbers are discussed.",Article,Scopus,0.768368245,NA,1,NA,NA,10,,,63,NA
86,2-s2.0-44849106728,59,59,"Norriss J.V., Jackson G.",24341533100;7402321252;,"A substantial recruitment year for the western yellowfin bream (Acanthopagrus latus, Sparidae) sustains years of high catch rates in the inner gulfs of Shark Bay, Western Australia",2007,Journal of the Royal Society of Western Australia,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44849106728&partnerID=40&md5=268e8a590b776b8964e4f5b860fc0ddb,"A large increase in the annual commercial catch and catch per unit effort of western yellowfin bream (Acanthopagrus latus) in the inner gulfs of Shark Bay, Western Australia, from 2002 to 2005 prompted an examination of the age structure of the 2005 catch. Sectioned otoliths from 108 fish were assessed to determine whether the cause was related to an increased abundance following a substantial recruitment. The 1999 age class was exceptionally strong, contributing 48.1% of the sample, and according to published growth rate estimates, this cohort would have recruited to the fishery at the same time catch rates began to increase. Year class strengths of older cohorts were consistent with catch sampling carried out in 1999 and 2000, together demonstrating highly variable interannual recruitment, a trait commonly reported for sparids. Neither Leeuwin Current strength nor rainfall was found to be associated with year class strength. Factors determining and possibly predicting year class strength in this species in Shark Bay remain unknown and require further research. © Royal Society of Western Australia 2007.",Article,Scopus,0.768231382,NA,0,NA,NA,10,,,60,NA
36,2-s2.0-33644977636,124,124,"Hoeksema S.D., Potter I.C.",12782668800;7102695010;,"Diel, seasonal, regional and annual variations in the characteristics of the ichthyofauna of the upper reaches of a large Australian microtidal estuary",2006,"Estuarine, Coastal and Shelf Science",10.1016/j.ecss.2005.12.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644977636&doi=10.1016%2fj.ecss.2005.12.003&partnerID=40&md5=afdfbcf671457fb438c62557473db7a3,"Nearshore, shallow waters in three regions along ca. 14.5 km of the upper Swan River Estuary in south-western Australia, which undergo marked cyclical annual changes in freshwater discharge, and thus also in salinity, were sampled for 24 consecutive months. The atherinid Leptatherina wallacei and the gobiids Pseudogobius olorum and Afurcagobius suppositus dominated the ichthyofauna, ranking, in terms of abundance, first, second and third, respectively, in each of the upstream, middle and downstream regions. These three species and 11 others, which also complete their life cycles within estuaries, constituted 46.4% of the number of species recorded and contributed 93.5% to the total catch of fish. The characteristics of the ichthyofauna in the upper reaches of this microtidal estuary underwent annual cyclical changes and differed between day and night, regions and years. The number of species and density of fish peaked during summer and typically declined to their minima in winter and then rose markedly in spring. The annual cyclical change undergone by the species composition of each region during both the day and night was due to the densities of certain species peaking at different times of the year. The cyclical changes in composition were less conspicuous in the year when, in the summer, highly atypical heavy rainfall led to a sharp rise in freshwater discharge and thus a pronounced decline in salinity. The number of species and density of fish were far greater at night than during the day and the species composition underwent diel changes. These differences were due, in particular, to relatively greater abundances and frequencies of occurrence at night of the estuarine species A. suppositus, P. olorum, L. wallacei and Acanthopagrus butcheri and of the introduced freshwater species Gambusia holbrooki. Overall, marine species were relatively more abundant in the downstream region, whereas the reverse was true for the freshwater and semi-anadromous species. The freshwater species G. holbrooki, the estuarine A. suppositus, the semi-anadromous Nematalosa vlaminghi and the marine species Mugil cephalus were relatively more abundant in the upstream and middle regions, while the opposite was true for the marine species Aldrichetta forsteri and the estuarine species P. olorum, A. butcheri and Amoya bifrenatus, the last of which is also represented by discrete marine populations. © 2005 Elsevier Ltd. All rights reserved.",Article,Scopus,0.763861823,NA,1,NA,NA,10,,,125,NA
65,2-s2.0-33847284409,89,89,"Cole R.G., Syms C., Davey N.K., Gust N., Notman P., Stewart R., Radford C.A., Carbines G., Carr M.H., Jeffs A.G.",7401590778;6603766153;12241018400;6603203540;57193077942;8662919700;16023158100;6508346303;56844611000;7005578010;,Does breathing apparatus affect fish counts and observations? A comparison at three New Zealand fished and protected areas,2007,Marine Biology,10.1007/s00227-006-0420-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847284409&doi=10.1007%2fs00227-006-0420-3&partnerID=40&md5=663ce6a01836598983f0ac7f22a31d68,"Across three areas, open-circuit scuba (OC) and rebreather (RB) surveys produced similar results for the density and size distribution of fish species inside and outside marine reserves. At Tonga Island, more Notolabrus celidotus were counted with OC than with RB, independently of reserve status [log-scale response ratio of OC/RB (RR) = 0.7]. At Long Island, differences in abundance of Parapercis colias between sampling methods were small at reserve sites (RR = -0.1), but more were counted with scuba than with RBs at fished sites (RR = 0.5). RRs for Pagrus auratus were -1.0 in fished areas and 0.3 in the reserve at Leigh. We also sampled each site using a baited video system (BUV) to establish whether diver-transects sampled the full size range of target species. Most fish in BUV views were Parapercis colias at Long Island (97%), and Pagrus auratus at Leigh (77%). Size structures of Parapercis colias were similar among all three sampling methods within reserve and fished areas at Long Island (max. chi-squared distance = 0.11). BUV samples for Pagrus auratus at Leigh did not detect a prominent juvenile size class observed by divers, but size-frequency distributions of OC, RB, and BUV corresponded at sizes beyond 15 cm TL (max. chi-squared distance = 0.08). To investigate the effects of diver sound on fish behaviour at Long Island, we also compared fish activity when divers with RBs or scuba were present, when the sound of each breathing apparatus was replayed underwater, when no divers were present and no sound was replayed, and when bait was provided, within the reserve only. The lowest number of fish visits to the focal area (mean of 3.0 per 10 min) for Parapercis colias occurred with RB divers present. Maximum abundances of Parapercis colias in all speaker treatments averaged 4.1 per 10 min, whereas with scuba divers present maximum abundances were 5.7, and with baits the average was 38.0 per 10 min. © 2006 Springer-Verlag.",Article,Scopus,0.760047567,NA,0,NA,NA,10,,,90,NA
3,2-s2.0-0033607767,74,74,"Babcock R.C., Kelly S., Shears N.T., Walker J.W., Willis T.J.",7005805728;7401618202;7801573895;7405587455;7005643592;,Changes in community structure in temperate marine reserves,1999,Marine Ecology Progress Series,10.3354/meps189125,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033607767&doi=10.3354%2fmeps189125&partnerID=40&md5=91d6b3aaf3c522dc855909c8b3e0c1fe,"'No-take' marine reserves provide a valuable tool for managing marine resources as well as for providing relatively undisturbed habitat with which to assess modifications to ecosystems. We studied 2 marine reserves in northeastern New Zealand, the Leigh Marine Reserve (established 1975) and Tawharanui Marine Park (established 1982) in order to assess whether changes in protected predator populations had resulted in other indirect changes to grazers and consequently to algal abundance. Estimates of abundance of the most common demersal predatory fish Pagrus auratus indicated that adults of this species (i.e. large enough to prey upon urchins) were at least 5.75 and 8.70 times more abundant inside reserves than in adjacent unprotected areas. Overall, P. auratus were also much larger inside reserves with mean total lengths of 316 mm compared with 186 mm in fished areas. The spiny lobster Jasus edwardsii displayed similar trends, and was approximately 1.6 to 3.7 times more abundant inside the reserves than outside. Lobsters within the reserves had a mean carapace length of 109.9 mm, compared with 93.5 mm outside the reserves. In one of the reserves, densities of the sea urchin Evechinus chloroticus had declined from 4.9 to 1.4 m-2 since 1978 in areas formerly dominated by it. Consequently, kelp forests were more extensive in 1998 than they were at the time of reserve creation. Urchin-dominated barrens occupied only 14% of available reef substratum in reserves as opposed to 40% in unprotected areas. These changes in community structure, which have persisted since at least 1994, demonstrate not only higher trophic complexity than anticipated in Australasian ecosystems but also increased primary and secondary productivity in marine reserves as a consequence of protection. Trends inside reserves indicate large-scale reduction of benthic primary production as an indirect result of fishing activity in unprotected areas.",Article,Scopus,0.757427891,NA,0,NA,NA,15,,,75,NA
75,2-s2.0-35349004762,18,18,"Griffiths S.P., Kuhnert P.M., Venables W.N., Blaber S.J.M.",7102341553;7004464693;7004330208;7005923629;,Estimating abundance of pelagic fishes using gillnet catch data in data-limited fisheries: A Bayesian approach,2007,Canadian Journal of Fisheries and Aquatic Sciences,10.1139/F07-073,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35349004762&doi=10.1139%2fF07-073&partnerID=40&md5=1fcfd6c01840f70e88b7659a265f5fee,"We describe a Bayesian modelling approach to estimate abundance and biomass of pelagic fishes from gillnet catches in data-limited situations. By making a number of simple assumptions, we use fish sustained swimming speed to calculate the effective area fished by a gillnet in a specified soak time to estimate abundance (fish·km-2) from the number of fish caught. We used catch data from various sampling methods in northern Australia and elicited anecdotal information from experts to build a size distribution of the true population to compensate for size classes that were unlikely to be represented in the catch because of size selectivity of the gear. Our final abundance estimates for various-sized scombrids (0.04-4.17 fish·km-2) and istiophorids (0.004-0.005 fish·km-2) were similar to what has been estimated for similar species in more data-rich situations in tropical regions of the Pacific Ocean. The model is particularly useful in data-limited situations in which abundance or biomass estimates are required for pelagic fish species of low economic importance. These data are often required for ecosystem models (e.g., Ecopath) that are increasingly being considered as potential tools for ecosystem-based fisheries management. © 2007 NRC.",Article,Scopus,0.757008541,1,1,Unclear if multiple years of catch data are used/present,15,15,1,15,19,NA
82,2-s2.0-39549099302,32,32,"Chaloupka M., Kamezaki N., Limpus C.",6701540517;7801568834;7004169600;,Is climate change affecting the population dynamics of the endangered Pacific loggerhead sea turtle?,2008,Journal of Experimental Marine Biology and Ecology,10.1016/j.jembe.2007.12.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549099302&doi=10.1016%2fj.jembe.2007.12.009&partnerID=40&md5=408ba46a431432c157cb44bacf1ac5de,"The loggerhead sea turtle is an endangered species exposed to many anthropogenic hazards in the Pacific. It is widely held that pelagic longline fisheries pose the major risk for Pacific loggerheads but the effects of other risk factors such as human-induced global climate change have rarely been considered. So we used generalised additive regression modelling and autoregressive-prewhitened cross-correlation analysis to explore whether regional ocean temperatures affect the long-term nesting population dynamics for the 2 Pacific loggerhead genetic stocks (Japan, Australia). We found that both Pacific stocks have been exposed to slowly increasing trends in mean annual sea surface temperature in their respective core regional foraging habitats over the past 50 years. We show that irrespective of whether a population was decreasing or increasing that there was an inverse correlation between nesting abundance and mean annual sea surface temperature in the core foraging region during the year prior to the summer nesting season. Cooler foraging habitat ocean temperatures are presumably associated with increased ocean productivity and prey abundance and consequently increased loggerhead breeding capacity. So warming regional ocean temperatures could lead to long-term decreased food supply and reduced nesting and recruitment unless Pacific loggerheads adapt by shifting their foraging habitat to cooler regions. So the gradual warming of the Pacific Ocean over the past 50 years is a major risk factor that must be considered in any meaningful diagnosis of the long-term declines apparent for some Pacific loggerhead nesting populations. © 2007 Elsevier B.V. All rights reserved.",Article,Scopus,0.756192297,NA,1,NA,NA,15,,,33,NA
